__time,/joint_states/_MSG_INDEX_,/joint_states/header/seq,/joint_states/header/stamp,/joint_states/theta1/effort,/joint_states/theta1/position,/joint_states/theta1/velocity,/joint_states/theta2/effort,/joint_states/theta2/position,/joint_states/theta2/velocity
1639605179.473973,500075.000000,86509.000000,1639605179.473973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.475012,500076.000000,86510.000000,1639605179.475012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639605179.475976,500077.000000,86511.000000,1639605179.475976,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.477196,500078.000000,86512.000000,1639605179.477196,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.478955,500079.000000,86513.000000,1639605179.478955,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.479980,500080.000000,86514.000000,1639605179.479980,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.484024,500081.000000,86517.000000,1639605179.484024,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.485008,500082.000000,86518.000000,1639605179.485008,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.487125,500083.000000,86519.000000,1639605179.487125,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.487528,500084.000000,86520.000000,1639605179.487528,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.488988,500085.000000,86521.000000,1639605179.488988,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.489973,500086.000000,86522.000000,1639605179.489973,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.490980,500087.000000,86523.000000,1639605179.490980,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.491972,500088.000000,86524.000000,1639605179.491972,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.493986,500089.000000,86525.000000,1639605179.493986,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.495003,500090.000000,86526.000000,1639605179.495003,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.495989,500091.000000,86527.000000,1639605179.495989,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.497005,500092.000000,86528.000000,1639605179.497005,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.498996,500093.000000,86529.000000,1639605179.498996,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.499974,500094.000000,86530.000000,1639605179.499974,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.500990,500095.000000,86531.000000,1639605179.500990,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.501994,500096.000000,86532.000000,1639605179.501994,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.503984,500097.000000,86533.000000,1639605179.503984,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.505014,500098.000000,86534.000000,1639605179.505014,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.505990,500099.000000,86535.000000,1639605179.505990,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.506981,500100.000000,86536.000000,1639605179.506981,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.508980,500101.000000,86537.000000,1639605179.508980,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.509985,500102.000000,86538.000000,1639605179.509985,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.511062,500103.000000,86539.000000,1639605179.511062,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.511978,500104.000000,86540.000000,1639605179.511978,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.514001,500105.000000,86541.000000,1639605179.514001,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.514996,500106.000000,86542.000000,1639605179.514996,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.515983,500107.000000,86543.000000,1639605179.515983,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
