__time,/joint_states/_MSG_INDEX_,/joint_states/header/seq,/joint_states/header/stamp,/joint_states/theta1/effort,/joint_states/theta1/position,/joint_states/theta1/velocity,/joint_states/theta2/effort,/joint_states/theta2/position,/joint_states/theta2/velocity,/theta2_controller/command/_MSG_INDEX_,/theta2_controller/command/data
1639606592.829787,,,,,,,,,,58487.000000,-3.771074
1639606592.829983,120526.000000,590992.000000,1639606592.829983,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.830983,120527.000000,590993.000000,1639606592.830983,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.832267,,,,,,,,,,58488.000000,-3.771074
1639606592.832512,,,,,,,,,,58489.000000,-3.771074
1639606592.832859,,,,,,,,,,58490.000000,-3.771074
1639606592.832981,120528.000000,590994.000000,1639606592.832981,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.833968,120529.000000,590995.000000,1639606592.833968,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.835027,120530.000000,590996.000000,1639606592.835027,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.835029,,,,,,,,,,58491.000000,-3.771074
1639606592.835552,,,,,,,,,,58492.000000,-3.771074
1639606592.835997,120531.000000,590997.000000,1639606592.835997,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.836467,,,,,,,,,,58493.000000,-3.771074
1639606592.837532,,,,,,,,,,58494.000000,-3.771074
1639606592.838001,120532.000000,590998.000000,1639606592.838001,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.838992,120533.000000,590999.000000,1639606592.838992,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.839120,,,,,,,,,,58495.000000,-3.771074
1639606592.839983,120534.000000,591000.000000,1639606592.839983,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.840995,120535.000000,591001.000000,1639606592.840995,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.842102,,,,,,,,,,58496.000000,-3.771074
1639606592.842397,,,,,,,,,,58497.000000,-3.771074
1639606592.843002,120536.000000,591002.000000,1639606592.843002,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.843987,120537.000000,591003.000000,1639606592.843987,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.844414,,,,,,,,,,58498.000000,-3.771074
1639606592.844986,120538.000000,591004.000000,1639606592.844986,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.845987,120539.000000,591005.000000,1639606592.845987,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.846101,,,,,,,,,,58499.000000,-3.771074
1639606592.847095,,,,,,,,,,58500.000000,-3.771074
1639606592.847956,120540.000000,591006.000000,1639606592.847956,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.848960,120541.000000,591007.000000,1639606592.848960,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.849078,,,,,,,,,,58501.000000,-3.771074
1639606592.849331,,,,,,,,,,58502.000000,-3.771074
1639606592.849960,120542.000000,591008.000000,1639606592.849960,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.850967,120543.000000,591009.000000,1639606592.850967,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.851335,,,,,,,,,,58503.000000,-3.771074
1639606592.851442,,,,,,,,,,58504.000000,-3.771074
1639606592.853463,120544.000000,591010.000000,1639606592.853463,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.854005,120545.000000,591011.000000,1639606592.854005,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.854023,,,,,,,,,,58505.000000,-3.771074
1639606592.855014,120546.000000,591012.000000,1639606592.855014,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.856010,120547.000000,591013.000000,1639606592.856010,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.857116,,,,,,,,,,58506.000000,-3.771074
1639606592.857211,,,,,,,,,,58507.000000,-3.771074
1639606592.857587,,,,,,,,,,58508.000000,-3.771074
1639606592.857963,120548.000000,591014.000000,1639606592.857963,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.858975,120549.000000,591015.000000,1639606592.858975,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.859624,,,,,,,,,,58509.000000,-3.771074
1639606592.859742,,,,,,,,,,58510.000000,-3.771074
1639606592.859974,120550.000000,591016.000000,1639606592.859974,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.860983,120551.000000,591017.000000,1639606592.860983,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.861465,,,,,,,,,,58511.000000,-3.771074
1639606592.862608,,,,,,,,,,58512.000000,-3.771074
1639606592.863001,120552.000000,591018.000000,1639606592.863001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.863865,,,,,,,,,,58513.000000,-3.771074
1639606592.863968,120553.000000,591019.000000,1639606592.863968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.864985,,,,,,,,,,58514.000000,-3.771074
1639606592.865002,120554.000000,591020.000000,1639606592.865002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.865552,,,,,,,,,,58515.000000,-3.771074
1639606592.865768,,,,,,,,,,58516.000000,-3.771074
1639606592.865939,120555.000000,591021.000000,1639606592.865939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.867114,120556.000000,591022.000000,1639606592.867114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.867466,,,,,,,,,,58517.000000,-3.771074
1639606592.868379,,,,,,,,,,58518.000000,-3.771074
1639606592.868964,120557.000000,591023.000000,1639606592.868964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.870014,120558.000000,591024.000000,1639606592.870014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.871134,,,,,,,,,,58519.000000,-3.771074
1639606592.871212,120559.000000,591025.000000,1639606592.871212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.871569,,,,,,,,,,58520.000000,-3.771074
1639606592.872079,,,,,,,,,,58521.000000,-3.771074
1639606592.872745,,,,,,,,,,58522.000000,-3.771074
1639606592.872967,120560.000000,591026.000000,1639606592.872967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.873664,,,,,,,,,,58523.000000,-3.771074
1639606592.873969,120561.000000,591027.000000,1639606592.873969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.874969,,,,,,,,,,58524.000000,-3.771074
1639606592.874997,120562.000000,591028.000000,1639606592.874997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.875460,,,,,,,,,,58525.000000,-3.771074
1639606592.875981,120563.000000,591029.000000,1639606592.875981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.876395,,,,,,,,,,58526.000000,-3.771074
1639606592.876468,,,,,,,,,,58527.000000,-3.771074
1639606592.877972,120564.000000,591030.000000,1639606592.877972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.878772,,,,,,,,,,58528.000000,-3.771074
1639606592.878990,120565.000000,591031.000000,1639606592.878990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.879983,120566.000000,591032.000000,1639606592.879983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.880967,120567.000000,591033.000000,1639606592.880967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.881103,,,,,,,,,,58529.000000,-3.771074
1639606592.881451,,,,,,,,,,58530.000000,-3.771074
1639606592.882053,,,,,,,,,,58531.000000,-3.771074
1639606592.882997,120568.000000,591034.000000,1639606592.882997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.883988,120569.000000,591035.000000,1639606592.883988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.884213,,,,,,,,,,58532.000000,-3.771074
1639606592.884721,,,,,,,,,,58533.000000,-3.771074
1639606592.884984,120570.000000,591036.000000,1639606592.884984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.885591,,,,,,,,,,58534.000000,-3.771074
1639606592.885844,,,,,,,,,,58535.000000,-3.771074
1639606592.885981,120571.000000,591037.000000,1639606592.885981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.886504,,,,,,,,,,58536.000000,-3.771074
1639606592.887997,120572.000000,591038.000000,1639606592.887997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.888970,120573.000000,591039.000000,1639606592.888970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.889971,120574.000000,591040.000000,1639606592.889971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.890262,,,,,,,,,,58537.000000,-3.771074
1639606592.890295,,,,,,,,,,58538.000000,-3.771074
1639606592.890952,,,,,,,,,,58539.000000,-3.771074
1639606592.891016,120575.000000,591041.000000,1639606592.891016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.891079,,,,,,,,,,58540.000000,-3.771074
1639606592.891262,,,,,,,,,,58541.000000,-3.771074
1639606592.892957,120576.000000,591042.000000,1639606592.892957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.893639,,,,,,,,,,58542.000000,-3.771074
1639606592.893925,,,,,,,,,,58543.000000,-3.771074
1639606592.893965,120577.000000,591043.000000,1639606592.893965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.894225,,,,,,,,,,58544.000000,-3.771074
1639606592.894988,120578.000000,591044.000000,1639606592.894988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.895962,120579.000000,591045.000000,1639606592.895962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1639606592.896152,,,,,,,,,,58545.000000,-3.771074
1639606592.896494,,,,,,,,,,58546.000000,-3.771074
1639606592.897963,120580.000000,591046.000000,1639606592.897963,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.898022,,,,,,,,,,58547.000000,-3.771074
1639606592.898964,120581.000000,591047.000000,1639606592.898964,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.899614,,,,,,,,,,58548.000000,-3.771074
1639606592.899911,,,,,,,,,,58549.000000,-3.771074
1639606592.899960,120582.000000,591048.000000,1639606592.899960,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.900185,,,,,,,,,,58550.000000,-3.771074
1639606592.900960,120583.000000,591049.000000,1639606592.900960,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.901732,,,,,,,,,,58551.000000,-3.771074
1639606592.902967,120584.000000,591050.000000,1639606592.902967,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.904052,120585.000000,591051.000000,1639606592.904052,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.904285,,,,,,,,,,58552.000000,-3.771074
1639606592.904985,120586.000000,591052.000000,1639606592.904985,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.905970,120587.000000,591053.000000,1639606592.905970,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.907961,120588.000000,591054.000000,1639606592.907961,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.908971,120589.000000,591055.000000,1639606592.908971,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.909978,120590.000000,591056.000000,1639606592.909978,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.910962,120591.000000,591057.000000,1639606592.910962,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.911670,,,,,,,,,,58553.000000,-3.771074
1639606592.912971,120592.000000,591058.000000,1639606592.912971,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.913083,,,,,,,,,,58554.000000,-3.771074
1639606592.913828,,,,,,,,,,58555.000000,-3.771074
1639606592.913976,120593.000000,591059.000000,1639606592.913976,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.914083,,,,,,,,,,58556.000000,-3.771074
1639606592.914955,120594.000000,591060.000000,1639606592.914955,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.916003,120595.000000,591061.000000,1639606592.916003,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.916073,,,,,,,,,,58557.000000,-3.771074
1639606592.916996,,,,,,,,,,58558.000000,-3.771074
1639606592.917971,120596.000000,591062.000000,1639606592.917971,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.918989,120597.000000,591063.000000,1639606592.918989,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.919973,,,,,,,,,,58559.000000,-3.771074
1639606592.920018,120598.000000,591064.000000,1639606592.920018,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.920976,120599.000000,591065.000000,1639606592.920976,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.921215,,,,,,,,,,58560.000000,-3.771074
1639606592.922619,,,,,,,,,,58561.000000,-3.771074
1639606592.922779,,,,,,,,,,58562.000000,-3.771074
1639606592.922983,120600.000000,591066.000000,1639606592.922983,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.923969,120601.000000,591067.000000,1639606592.923969,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.924608,,,,,,,,,,58563.000000,-3.771074
1639606592.924976,120602.000000,591068.000000,1639606592.924976,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.925369,,,,,,,,,,58564.000000,-3.771074
1639606592.925931,120603.000000,591069.000000,1639606592.925931,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.926989,,,,,,,,,,58565.000000,-3.771074
1639606592.927951,,,,,,,,,,58566.000000,-3.771074
1639606592.927987,120604.000000,591070.000000,1639606592.927987,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.928470,,,,,,,,,,58567.000000,-3.771074
1639606592.928967,120605.000000,591071.000000,1639606592.928967,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.930015,120606.000000,591072.000000,1639606592.930015,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.930988,120607.000000,591073.000000,1639606592.930988,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.931396,,,,,,,,,,58568.000000,-3.771074
1639606592.932665,,,,,,,,,,58569.000000,-3.771074
1639606592.933028,120608.000000,591074.000000,1639606592.933028,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.933996,120609.000000,591075.000000,1639606592.933996,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.934988,120610.000000,591076.000000,1639606592.934988,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.935980,120611.000000,591077.000000,1639606592.935980,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.936028,,,,,,,,,,58570.000000,-3.771074
1639606592.936191,,,,,,,,,,58571.000000,-3.771074
1639606592.936561,,,,,,,,,,58572.000000,-3.771074
1639606592.936931,,,,,,,,,,58573.000000,-3.771074
1639606592.937967,120612.000000,591078.000000,1639606592.937967,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.938232,,,,,,,,,,58574.000000,-3.771074
1639606592.938593,,,,,,,,,,58575.000000,-3.771074
1639606592.938973,120613.000000,591079.000000,1639606592.938973,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.939978,120614.000000,591080.000000,1639606592.939978,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.940976,120615.000000,591081.000000,1639606592.940976,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.941258,,,,,,,,,,58576.000000,-3.771074
1639606592.941901,,,,,,,,,,58577.000000,-3.771074
1639606592.942997,120616.000000,591082.000000,1639606592.942997,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.943102,,,,,,,,,,58578.000000,-3.771074
1639606592.943958,120617.000000,591083.000000,1639606592.943958,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.944758,,,,,,,,,,58579.000000,-3.771074
1639606592.944977,120618.000000,591084.000000,1639606592.944977,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.945513,,,,,,,,,,58580.000000,-3.771074
1639606592.945967,120619.000000,591085.000000,1639606592.945967,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.946966,,,,,,,,,,58581.000000,-3.771074
1639606592.947543,,,,,,,,,,58582.000000,-3.771074
1639606592.947610,,,,,,,,,,58583.000000,-3.771074
1639606592.947963,120620.000000,591086.000000,1639606592.947963,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.948972,120621.000000,591087.000000,1639606592.948972,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.949175,,,,,,,,,,58584.000000,-3.771074
1639606592.949493,,,,,,,,,,58585.000000,-3.771074
1639606592.949973,120622.000000,591088.000000,1639606592.949973,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.950999,120623.000000,591089.000000,1639606592.950999,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.952335,,,,,,,,,,58586.000000,-3.771074
1639606592.952995,120624.000000,591090.000000,1639606592.952995,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.953222,,,,,,,,,,58587.000000,-3.771074
1639606592.953611,,,,,,,,,,58588.000000,-3.771074
1639606592.953994,120625.000000,591091.000000,1639606592.953994,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.955044,120626.000000,591092.000000,1639606592.955044,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.955153,,,,,,,,,,58589.000000,-3.771074
1639606592.955998,120627.000000,591093.000000,1639606592.955998,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.958017,120628.000000,591094.000000,1639606592.958017,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.958459,,,,,,,,,,58590.000000,-3.771074
1639606592.959016,120629.000000,591095.000000,1639606592.959016,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.959963,120630.000000,591096.000000,1639606592.959963,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.960787,,,,,,,,,,58591.000000,-3.771074
1639606592.960972,120631.000000,591097.000000,1639606592.960972,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.962481,,,,,,,,,,58592.000000,-3.771074
1639606592.963006,120632.000000,591098.000000,1639606592.963006,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.963972,120633.000000,591099.000000,1639606592.963972,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.964964,,,,,,,,,,58593.000000,-3.771074
1639606592.964996,120634.000000,591100.000000,1639606592.964996,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.965563,,,,,,,,,,58594.000000,-3.771074
1639606592.965970,,,,,,,,,,58595.000000,-3.771074
1639606592.965982,120635.000000,591101.000000,1639606592.965982,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.967385,,,,,,,,,,58596.000000,-3.771074
1639606592.967972,120636.000000,591102.000000,1639606592.967972,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.968656,,,,,,,,,,58597.000000,-3.771074
1639606592.968969,120637.000000,591103.000000,1639606592.968969,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.969929,,,,,,,,,,58598.000000,-3.771074
1639606592.969977,120638.000000,591104.000000,1639606592.969977,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.970547,,,,,,,,,,58599.000000,-3.771074
1639606592.970714,,,,,,,,,,58600.000000,-3.771074
1639606592.970990,120639.000000,591105.000000,1639606592.970990,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.972982,120640.000000,591106.000000,1639606592.972982,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.973114,,,,,,,,,,58601.000000,-3.771074
1639606592.973974,120641.000000,591107.000000,1639606592.973974,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.975049,120642.000000,591108.000000,1639606592.975049,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.975393,,,,,,,,,,58602.000000,-3.771074
1639606592.975748,,,,,,,,,,58603.000000,-3.771074
1639606592.975972,120643.000000,591109.000000,1639606592.975972,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.976425,,,,,,,,,,58604.000000,-3.771074
1639606592.976607,,,,,,,,,,58605.000000,-3.771074
1639606592.978146,120644.000000,591110.000000,1639606592.978146,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.979034,120645.000000,591111.000000,1639606592.979034,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.979469,,,,,,,,,,58606.000000,-3.771074
1639606592.979694,,,,,,,,,,58607.000000,-3.771074
1639606592.979987,120646.000000,591112.000000,1639606592.979987,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.980787,,,,,,,,,,58608.000000,-3.771074
1639606592.980973,120647.000000,591113.000000,1639606592.980973,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.982947,120648.000000,591114.000000,1639606592.982947,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.983169,,,,,,,,,,58609.000000,-3.771074
1639606592.983740,,,,,,,,,,58610.000000,-3.771074
1639606592.983928,,,,,,,,,,58611.000000,-3.771074
1639606592.983959,120649.000000,591115.000000,1639606592.983959,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.984979,120650.000000,591116.000000,1639606592.984979,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.986100,120651.000000,591117.000000,1639606592.986100,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.986210,,,,,,,,,,58612.000000,-3.771074
1639606592.986379,,,,,,,,,,58613.000000,-3.771074
1639606592.987249,,,,,,,,,,58614.000000,-3.771074
1639606592.987960,120652.000000,591118.000000,1639606592.987960,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.988759,,,,,,,,,,58615.000000,-3.771074
1639606592.988965,120653.000000,591119.000000,1639606592.988965,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.989960,120654.000000,591120.000000,1639606592.989960,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.990895,,,,,,,,,,58616.000000,-3.771074
1639606592.990996,120655.000000,591121.000000,1639606592.990996,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.991406,,,,,,,,,,58617.000000,-3.771074
1639606592.991493,,,,,,,,,,58618.000000,-3.771074
1639606592.992967,120656.000000,591122.000000,1639606592.992967,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1639606592.993510,,,,,,,,,,58619.000000,-3.771074
1639606592.993966,120657.000000,591123.000000,1639606592.993966,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
