__time,/joint_states/_MSG_INDEX_,/joint_states/header/seq,/joint_states/header/stamp,/joint_states/theta1/effort,/joint_states/theta1/position,/joint_states/theta1/velocity,/joint_states/theta2/effort,/joint_states/theta2/position,/joint_states/theta2/velocity
1639603487.133978,228147.000000,60140.000000,1639603487.133978,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603487.135975,228148.000000,60141.000000,1639603487.135975,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603487.136984,228149.000000,60142.000000,1639603487.136984,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603487.137993,228150.000000,60143.000000,1639603487.137993,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603487.138978,228151.000000,60144.000000,1639603487.138978,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603487.140974,228152.000000,60145.000000,1639603487.140974,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603487.141973,228153.000000,60146.000000,1639603487.141973,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603487.142990,228154.000000,60147.000000,1639603487.142990,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603487.143971,228155.000000,60148.000000,1639603487.143971,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603487.146003,228156.000000,60149.000000,1639603487.146003,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603487.146983,228157.000000,60150.000000,1639603487.146983,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603487.147961,228158.000000,60151.000000,1639603487.147961,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603487.148981,228159.000000,60152.000000,1639603487.148981,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603487.150980,228160.000000,60153.000000,1639603487.150980,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603487.151977,228161.000000,60154.000000,1639603487.151977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.152986,228162.000000,60155.000000,1639603487.152986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.153976,228163.000000,60156.000000,1639603487.153976,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.155971,228164.000000,60157.000000,1639603487.155971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.156975,228165.000000,60158.000000,1639603487.156975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.157981,228166.000000,60159.000000,1639603487.157981,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.158950,228167.000000,60160.000000,1639603487.158950,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.160976,228168.000000,60161.000000,1639603487.160976,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.161983,228169.000000,60162.000000,1639603487.161983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.162995,228170.000000,60163.000000,1639603487.162995,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.163981,228171.000000,60164.000000,1639603487.163981,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.165987,228172.000000,60165.000000,1639603487.165987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.166979,228173.000000,60166.000000,1639603487.166979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.167995,228174.000000,60167.000000,1639603487.167995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.168992,228175.000000,60168.000000,1639603487.168992,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.170998,228176.000000,60169.000000,1639603487.170998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.171983,228177.000000,60170.000000,1639603487.171983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.172997,228178.000000,60171.000000,1639603487.172997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.173988,228179.000000,60172.000000,1639603487.173988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.175984,228180.000000,60173.000000,1639603487.175984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.176971,228181.000000,60174.000000,1639603487.176971,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.177997,228182.000000,60175.000000,1639603487.177997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.179020,228183.000000,60176.000000,1639603487.179020,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.180977,228184.000000,60177.000000,1639603487.180977,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.181973,228185.000000,60178.000000,1639603487.181973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.182950,228186.000000,60179.000000,1639603487.182950,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.183969,228187.000000,60180.000000,1639603487.183969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.185969,228188.000000,60181.000000,1639603487.185969,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.186986,228189.000000,60182.000000,1639603487.186986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.187971,228190.000000,60183.000000,1639603487.187971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.188972,228191.000000,60184.000000,1639603487.188972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.190993,228192.000000,60185.000000,1639603487.190993,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.191973,228193.000000,60186.000000,1639603487.191973,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.192998,228194.000000,60187.000000,1639603487.192998,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.194026,228195.000000,60188.000000,1639603487.194026,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.196007,228196.000000,60189.000000,1639603487.196007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.196977,228197.000000,60190.000000,1639603487.196977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.197978,228198.000000,60191.000000,1639603487.197978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.198984,228199.000000,60192.000000,1639603487.198984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.200992,228200.000000,60193.000000,1639603487.200992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.202099,228201.000000,60194.000000,1639603487.202099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.203039,228202.000000,60195.000000,1639603487.203039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.204217,228203.000000,60196.000000,1639603487.204217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.205548,228204.000000,60197.000000,1639603487.205548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.207010,228205.000000,60198.000000,1639603487.207010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.207975,228206.000000,60199.000000,1639603487.207975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.208956,228207.000000,60200.000000,1639603487.208956,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.211005,228208.000000,60201.000000,1639603487.211005,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.212005,228209.000000,60202.000000,1639603487.212005,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.212982,228210.000000,60203.000000,1639603487.212982,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.214032,228211.000000,60204.000000,1639603487.214032,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.215977,228212.000000,60205.000000,1639603487.215977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.216979,228213.000000,60206.000000,1639603487.216979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.217976,228214.000000,60207.000000,1639603487.217976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.218973,228215.000000,60208.000000,1639603487.218973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.220999,228216.000000,60209.000000,1639603487.220999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.221978,228217.000000,60210.000000,1639603487.221978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.222969,228218.000000,60211.000000,1639603487.222969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.223981,228219.000000,60212.000000,1639603487.223981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.225993,228220.000000,60213.000000,1639603487.225993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.226992,228221.000000,60214.000000,1639603487.226992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.227973,228222.000000,60215.000000,1639603487.227973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.228989,228223.000000,60216.000000,1639603487.228989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.230964,228224.000000,60217.000000,1639603487.230964,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.231985,228225.000000,60218.000000,1639603487.231985,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.232983,228226.000000,60219.000000,1639603487.232983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.233982,228227.000000,60220.000000,1639603487.233982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.235286,228228.000000,60221.000000,1639603487.235286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.236976,228229.000000,60222.000000,1639603487.236976,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.237979,228230.000000,60223.000000,1639603487.237979,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.238978,228231.000000,60224.000000,1639603487.238978,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.240977,228232.000000,60225.000000,1639603487.240977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.241974,228233.000000,60226.000000,1639603487.241974,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.242954,228234.000000,60227.000000,1639603487.242954,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.243987,228235.000000,60228.000000,1639603487.243987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.245983,228236.000000,60229.000000,1639603487.245983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.246994,228237.000000,60230.000000,1639603487.246994,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.247979,228238.000000,60231.000000,1639603487.247979,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.248984,228239.000000,60232.000000,1639603487.248984,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603487.250977,228240.000000,60233.000000,1639603487.250977,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.251989,228241.000000,60234.000000,1639603487.251989,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.252989,228242.000000,60235.000000,1639603487.252989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.253992,228243.000000,60236.000000,1639603487.253992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.255980,228244.000000,60237.000000,1639603487.255980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.256991,228245.000000,60238.000000,1639603487.256991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.257952,228246.000000,60239.000000,1639603487.257952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.258972,228247.000000,60240.000000,1639603487.258972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.260998,228248.000000,60241.000000,1639603487.260998,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.261992,228249.000000,60242.000000,1639603487.261992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.263009,228250.000000,60243.000000,1639603487.263009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.266199,228251.000000,60245.000000,1639603487.266199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603487.266985,228252.000000,60246.000000,1639603487.266985,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603487.268039,228253.000000,60247.000000,1639603487.268039,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
