__time,/joint_states/_MSG_INDEX_,/joint_states/header/seq,/joint_states/header/stamp,/joint_states/theta1/effort,/joint_states/theta1/position,/joint_states/theta1/velocity,/joint_states/theta2/effort,/joint_states/theta2/position,/joint_states/theta2/velocity
1639603044.388940,50293.000000,71945.000000,1639603044.388940,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.389959,50294.000000,71946.000000,1639603044.389959,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.391968,50295.000000,71947.000000,1639603044.391968,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.393998,50296.000000,71948.000000,1639603044.393998,0.000000,0.000000,-0.000000,-0.002000,0.000000,0.000000
1639603044.395295,50297.000000,71949.000000,1639603044.395295,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.397660,50298.000000,71950.000000,1639603044.397660,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.397955,50299.000000,71951.000000,1639603044.397955,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.398976,50300.000000,71952.000000,1639603044.398976,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.399992,50301.000000,71953.000000,1639603044.399992,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.400945,50302.000000,71954.000000,1639603044.400945,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.401955,50303.000000,71955.000000,1639603044.401955,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.403009,50304.000000,71956.000000,1639603044.403009,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.403967,50305.000000,71957.000000,1639603044.403967,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.404952,50306.000000,71958.000000,1639603044.404952,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.406994,50307.000000,71959.000000,1639603044.406994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.407952,50308.000000,71960.000000,1639603044.407952,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.408946,50309.000000,71961.000000,1639603044.408946,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.409941,50310.000000,71962.000000,1639603044.409941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.411961,50311.000000,71963.000000,1639603044.411961,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.412952,50312.000000,71964.000000,1639603044.412952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.413953,50313.000000,71965.000000,1639603044.413953,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.414992,50314.000000,71966.000000,1639603044.414992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.416944,50315.000000,71967.000000,1639603044.416944,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.417941,50316.000000,71968.000000,1639603044.417941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.418964,50317.000000,71969.000000,1639603044.418964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.419955,50318.000000,71970.000000,1639603044.419955,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.421952,50319.000000,71971.000000,1639603044.421952,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.422993,50320.000000,71972.000000,1639603044.422993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.423978,50321.000000,71973.000000,1639603044.423978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.424951,50322.000000,71974.000000,1639603044.424951,0.000000,0.000000,0.000000,-0.002000,0.000000,0.000000
1639603044.426998,50323.000000,71975.000000,1639603044.426998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.427990,50324.000000,71976.000000,1639603044.427990,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.428947,50325.000000,71977.000000,1639603044.428947,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.429949,50326.000000,71978.000000,1639603044.429949,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.431945,50327.000000,71979.000000,1639603044.431945,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000
1639603044.432948,50328.000000,71980.000000,1639603044.432948,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000
1639603044.433947,50329.000000,71981.000000,1639603044.433947,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000
1639603044.434968,50330.000000,71982.000000,1639603044.434968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.436946,50331.000000,71983.000000,1639603044.436946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.437964,50332.000000,71984.000000,1639603044.437964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.438987,50333.000000,71985.000000,1639603044.438987,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.439955,50334.000000,71986.000000,1639603044.439955,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.441950,50335.000000,71987.000000,1639603044.441950,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.442960,50336.000000,71988.000000,1639603044.442960,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.443955,50337.000000,71989.000000,1639603044.443955,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.444969,50338.000000,71990.000000,1639603044.444969,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.446991,50339.000000,71991.000000,1639603044.446991,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.447953,50340.000000,71992.000000,1639603044.447953,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.448953,50341.000000,71993.000000,1639603044.448953,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.449952,50342.000000,71994.000000,1639603044.449952,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.452103,50343.000000,71995.000000,1639603044.452103,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.453009,50344.000000,71996.000000,1639603044.453009,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.454000,50345.000000,71997.000000,1639603044.454000,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.454964,50346.000000,71998.000000,1639603044.454964,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.456945,50347.000000,71999.000000,1639603044.456945,0.000000,0.000000,-0.000000,0.002000,0.000000,0.000000
1639603044.457963,50348.000000,72000.000000,1639603044.457963,0.000000,0.000000,-0.000000,0.002000,0.000000,0.000000
1639603044.458969,50349.000000,72001.000000,1639603044.458969,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.459948,50350.000000,72002.000000,1639603044.459948,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.461945,50351.000000,72003.000000,1639603044.461945,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.462944,50352.000000,72004.000000,1639603044.462944,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.463918,50353.000000,72005.000000,1639603044.463918,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.464942,50354.000000,72006.000000,1639603044.464942,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.466950,50355.000000,72007.000000,1639603044.466950,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.467940,50356.000000,72008.000000,1639603044.467940,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.468989,50357.000000,72009.000000,1639603044.468989,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.469955,50358.000000,72010.000000,1639603044.469955,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.471951,50359.000000,72011.000000,1639603044.471951,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.472955,50360.000000,72012.000000,1639603044.472955,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.473955,50361.000000,72013.000000,1639603044.473955,0.000000,0.000000,-0.000000,0.002000,0.000000,0.000000
1639603044.474968,50362.000000,72014.000000,1639603044.474968,0.000000,0.000000,-0.000000,0.002000,0.000000,0.000000
1639603044.476960,50363.000000,72015.000000,1639603044.476960,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.477953,50364.000000,72016.000000,1639603044.477953,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.478974,50365.000000,72017.000000,1639603044.478974,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.479953,50366.000000,72018.000000,1639603044.479953,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.481962,50367.000000,72019.000000,1639603044.481962,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.482977,50368.000000,72020.000000,1639603044.482977,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.483971,50369.000000,72021.000000,1639603044.483971,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.484954,50370.000000,72022.000000,1639603044.484954,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.486953,50371.000000,72023.000000,1639603044.486953,0.000000,0.000000,-0.000000,0.002000,0.000000,0.000000
1639603044.487951,50372.000000,72024.000000,1639603044.487951,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.488971,50373.000000,72025.000000,1639603044.488971,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.489971,50374.000000,72026.000000,1639603044.489971,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.491946,50375.000000,72027.000000,1639603044.491946,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.492949,50376.000000,72028.000000,1639603044.492949,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.493946,50377.000000,72029.000000,1639603044.493946,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.494972,50378.000000,72030.000000,1639603044.494972,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.496946,50379.000000,72031.000000,1639603044.496946,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.497951,50380.000000,72032.000000,1639603044.497951,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.498972,50381.000000,72033.000000,1639603044.498972,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.499970,50382.000000,72034.000000,1639603044.499970,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.501397,50383.000000,72035.000000,1639603044.501397,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.502952,50384.000000,72036.000000,1639603044.502952,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.503953,50385.000000,72037.000000,1639603044.503953,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.504930,50386.000000,72038.000000,1639603044.504930,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.506948,50387.000000,72039.000000,1639603044.506948,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.507961,50388.000000,72040.000000,1639603044.507961,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.508947,50389.000000,72041.000000,1639603044.508947,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.509949,50390.000000,72042.000000,1639603044.509949,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.511945,50391.000000,72043.000000,1639603044.511945,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.512943,50392.000000,72044.000000,1639603044.512943,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.513945,50393.000000,72045.000000,1639603044.513945,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.514946,50394.000000,72046.000000,1639603044.514946,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.516961,50395.000000,72047.000000,1639603044.516961,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.517960,50396.000000,72048.000000,1639603044.517960,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.518963,50397.000000,72049.000000,1639603044.518963,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.519978,50398.000000,72050.000000,1639603044.519978,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.527974,50399.000000,72051.000000,1639603044.527974,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.528961,50400.000000,72052.000000,1639603044.528961,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.529956,50401.000000,72053.000000,1639603044.529956,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.530973,50402.000000,72054.000000,1639603044.530973,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.531956,50403.000000,72055.000000,1639603044.531956,0.000000,0.000000,-0.000000,-0.003000,0.000000,0.000000
1639603044.532957,50404.000000,72056.000000,1639603044.532957,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.533961,50405.000000,72057.000000,1639603044.533961,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.535029,50406.000000,72058.000000,1639603044.535029,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.535985,50407.000000,72059.000000,1639603044.535985,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.536968,50408.000000,72060.000000,1639603044.536968,0.000000,0.000000,-0.000000,0.002000,0.000000,0.000000
1639603044.537968,50409.000000,72061.000000,1639603044.537968,0.000000,0.000000,-0.000000,0.002000,0.000000,0.000000
1639603044.539016,50410.000000,72062.000000,1639603044.539016,0.000000,0.000000,-0.000000,-0.002000,0.000000,0.000000
1639603044.541973,50411.000000,72065.000000,1639603044.541973,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.543018,50412.000000,72066.000000,1639603044.543018,0.000000,0.000000,-0.000000,-0.002000,0.000000,0.000000
1639603044.543969,50413.000000,72067.000000,1639603044.543969,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.544986,50414.000000,72068.000000,1639603044.544986,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.545946,50415.000000,72069.000000,1639603044.545946,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.546946,50416.000000,72070.000000,1639603044.546946,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.547942,50417.000000,72071.000000,1639603044.547942,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.548943,50418.000000,72072.000000,1639603044.548943,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.549946,50419.000000,72073.000000,1639603044.549946,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.550953,50420.000000,72074.000000,1639603044.550953,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.551958,50421.000000,72075.000000,1639603044.551958,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.552945,50422.000000,72076.000000,1639603044.552945,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.553945,50423.000000,72077.000000,1639603044.553945,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.554947,50424.000000,72078.000000,1639603044.554947,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.556944,50425.000000,72079.000000,1639603044.556944,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.557946,50426.000000,72080.000000,1639603044.557946,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.558956,50427.000000,72081.000000,1639603044.558956,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.562995,50428.000000,72084.000000,1639603044.562995,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.563955,50429.000000,72085.000000,1639603044.563955,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.564954,50430.000000,72086.000000,1639603044.564954,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.566963,50431.000000,72087.000000,1639603044.566963,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.568062,50432.000000,72088.000000,1639603044.568062,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.569044,50433.000000,72089.000000,1639603044.569044,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.569993,50434.000000,72090.000000,1639603044.569993,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.571955,50435.000000,72091.000000,1639603044.571955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.572959,50436.000000,72092.000000,1639603044.572959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.573985,50437.000000,72093.000000,1639603044.573985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.574933,50438.000000,72094.000000,1639603044.574933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.576959,50439.000000,72095.000000,1639603044.576959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.577956,50440.000000,72096.000000,1639603044.577956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.578969,50441.000000,72097.000000,1639603044.578969,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.579957,50442.000000,72098.000000,1639603044.579957,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.581992,50443.000000,72099.000000,1639603044.581992,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.582955,50444.000000,72100.000000,1639603044.582955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.583944,50445.000000,72101.000000,1639603044.583944,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.584944,50446.000000,72102.000000,1639603044.584944,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.586939,50447.000000,72103.000000,1639603044.586939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.587943,50448.000000,72104.000000,1639603044.587943,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.588951,50449.000000,72105.000000,1639603044.588951,0.000000,0.000000,-0.000000,-0.002000,0.000000,0.000000
1639603044.589945,50450.000000,72106.000000,1639603044.589945,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.591954,50451.000000,72107.000000,1639603044.591954,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.592958,50452.000000,72108.000000,1639603044.592958,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.594490,50453.000000,72109.000000,1639603044.594490,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.595960,50454.000000,72110.000000,1639603044.595960,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.596960,50455.000000,72111.000000,1639603044.596960,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.597986,50456.000000,72112.000000,1639603044.597986,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.598950,50457.000000,72113.000000,1639603044.598950,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.599947,50458.000000,72114.000000,1639603044.599947,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.601960,50459.000000,72115.000000,1639603044.601960,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.602981,50460.000000,72116.000000,1639603044.602981,0.000000,0.000000,-0.000000,0.003000,0.000000,0.000000
1639603044.603946,50461.000000,72117.000000,1639603044.603946,0.000000,0.000000,-0.000000,0.003000,0.000000,0.000000
1639603044.604960,50462.000000,72118.000000,1639603044.604960,0.000000,0.000000,-0.000000,0.003000,0.000000,0.000000
1639603044.607012,50463.000000,72119.000000,1639603044.607012,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.607948,50464.000000,72120.000000,1639603044.607948,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.608942,50465.000000,72121.000000,1639603044.608942,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.609956,50466.000000,72122.000000,1639603044.609956,0.000000,0.000000,-0.000000,0.001000,0.000000,0.000000
1639603044.611945,50467.000000,72123.000000,1639603044.611945,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.612945,50468.000000,72124.000000,1639603044.612945,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.613944,50469.000000,72125.000000,1639603044.613944,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.614949,50470.000000,72126.000000,1639603044.614949,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639603044.616951,50471.000000,72127.000000,1639603044.616951,0.000000,0.000000,-0.000000,-0.001000,0.000000,0.000000
1639603044.617961,50472.000000,72128.000000,1639603044.617961,0.000000,0.000000,-0.000000,-0.002000,0.000000,0.000000
1639603044.618964,50473.000000,72129.000000,1639603044.618964,0.000000,0.000000,-0.000000,-0.002000,0.000000,0.000000
1639603044.619983,50474.000000,72130.000000,1639603044.619983,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.621949,50475.000000,72131.000000,1639603044.621949,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.622954,50476.000000,72132.000000,1639603044.622954,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.624059,50477.000000,72133.000000,1639603044.624059,0.000000,0.000000,0.000000,-0.003000,0.000000,0.000000
1639603044.624955,50478.000000,72134.000000,1639603044.624955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.626980,50479.000000,72135.000000,1639603044.626980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.627962,50480.000000,72136.000000,1639603044.627962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.628952,50481.000000,72137.000000,1639603044.628952,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.629943,50482.000000,72138.000000,1639603044.629943,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.631951,50483.000000,72139.000000,1639603044.631951,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.632982,50484.000000,72140.000000,1639603044.632982,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.633952,50485.000000,72141.000000,1639603044.633952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.634985,50486.000000,72142.000000,1639603044.634985,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.636955,50487.000000,72143.000000,1639603044.636955,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.637945,50488.000000,72144.000000,1639603044.637945,0.000000,0.000000,0.000000,-0.002000,0.000000,0.000000
1639603044.638964,50489.000000,72145.000000,1639603044.638964,0.000000,0.000000,0.000000,-0.002000,0.000000,0.000000
1639603044.639949,50490.000000,72146.000000,1639603044.639949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.641948,50491.000000,72147.000000,1639603044.641948,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.642974,50492.000000,72148.000000,1639603044.642974,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.643957,50493.000000,72149.000000,1639603044.643957,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.644955,50494.000000,72150.000000,1639603044.644955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.647014,50495.000000,72151.000000,1639603044.647014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.647943,50496.000000,72152.000000,1639603044.647943,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.648945,50497.000000,72153.000000,1639603044.648945,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.649942,50498.000000,72154.000000,1639603044.649942,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.651943,50499.000000,72155.000000,1639603044.651943,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.652943,50500.000000,72156.000000,1639603044.652943,0.000000,0.000000,0.000000,-0.001000,0.000000,0.000000
1639603044.653941,50501.000000,72157.000000,1639603044.653941,0.000000,0.000000,0.000000,-0.002000,0.000000,0.000000
1639603044.654974,50502.000000,72158.000000,1639603044.654974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.656941,50503.000000,72159.000000,1639603044.656941,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.657927,50504.000000,72160.000000,1639603044.657927,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.658960,50505.000000,72161.000000,1639603044.658960,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.659949,50506.000000,72162.000000,1639603044.659949,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000
1639603044.661941,50507.000000,72163.000000,1639603044.661941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639603044.662967,50508.000000,72164.000000,1639603044.662967,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000
1639603044.663941,50509.000000,72165.000000,1639603044.663941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
