__time,/joint_states/_MSG_INDEX_,/joint_states/header/seq,/joint_states/header/stamp,/joint_states/theta1/effort,/joint_states/theta1/position,/joint_states/theta1/velocity,/joint_states/theta2/effort,/joint_states/theta2/position,/joint_states/theta2/velocity,/theta2_controller/command/_MSG_INDEX_,/theta2_controller/command/data
1645142421.983249,621692.000000,72876.000000,1645142421.983249,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142421.984235,621693.000000,72877.000000,1645142421.984235,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142421.985242,621694.000000,72878.000000,1645142421.985242,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142421.985901,,,,,,,,,,500336.000000,-2.218279
1645142421.986368,621695.000000,72879.000000,1645142421.986368,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142421.987235,621696.000000,72880.000000,1645142421.987235,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142421.988242,621697.000000,72881.000000,1645142421.988242,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142421.989277,621698.000000,72882.000000,1645142421.989277,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142421.990239,,,,,,,,,,500337.000000,-2.218279
1645142421.990539,,,,,,,,,,500338.000000,-2.218279
1645142421.990973,,,,,,,,,,500339.000000,-2.218279
1645142421.991238,621699.000000,72883.000000,1645142421.991238,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142421.991560,,,,,,,,,,500340.000000,-2.218279
1645142421.992265,621700.000000,72884.000000,1645142421.992265,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142421.993222,621701.000000,72885.000000,1645142421.993222,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142421.994160,,,,,,,,,,500341.000000,-2.218279
1645142421.994244,621702.000000,72886.000000,1645142421.994244,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142421.994289,,,,,,,,,,500342.000000,-2.218279
1645142421.995891,,,,,,,,,,500343.000000,-2.218279
1645142421.996271,621703.000000,72887.000000,1645142421.996271,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142421.997252,621704.000000,72888.000000,1645142421.997252,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142421.998218,621705.000000,72889.000000,1645142421.998218,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142421.998976,,,,,,,,,,500344.000000,-2.218279
1645142421.999041,,,,,,,,,,500345.000000,-2.218279
1645142421.999235,621706.000000,72890.000000,1645142421.999235,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142421.999999,,,,,,,,,,500346.000000,-2.218279
1645142422.001220,621707.000000,72891.000000,1645142422.001220,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.001893,,,,,,,,,,500347.000000,-2.218279
1645142422.002244,621708.000000,72892.000000,1645142422.002244,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.002571,,,,,,,,,,500348.000000,-2.218279
1645142422.003217,621709.000000,72893.000000,1645142422.003217,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.004253,621710.000000,72894.000000,1645142422.004253,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.004434,,,,,,,,,,500349.000000,-2.218279
1645142422.006269,621711.000000,72895.000000,1645142422.006269,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.006401,,,,,,,,,,500350.000000,-2.218279
1645142422.007249,621712.000000,72896.000000,1645142422.007249,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.008245,621713.000000,72897.000000,1645142422.008245,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.009037,,,,,,,,,,500351.000000,-2.218279
1645142422.009275,621714.000000,72898.000000,1645142422.009275,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.009619,,,,,,,,,,500352.000000,-2.218279
1645142422.010178,,,,,,,,,,500353.000000,-2.218279
1645142422.010397,,,,,,,,,,500354.000000,-2.218279
1645142422.011246,621715.000000,72899.000000,1645142422.011246,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.012258,621716.000000,72900.000000,1645142422.012258,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.012901,,,,,,,,,,500355.000000,-2.218279
1645142422.013329,621717.000000,72901.000000,1645142422.013329,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.014246,621718.000000,72902.000000,1645142422.014246,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.016234,621719.000000,72903.000000,1645142422.016234,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.016407,,,,,,,,,,500356.000000,-2.218279
1645142422.016484,,,,,,,,,,500357.000000,-2.218279
1645142422.017243,,,,,,,,,,500358.000000,-2.218279
1645142422.017249,621720.000000,72904.000000,1645142422.017249,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.018230,621721.000000,72905.000000,1645142422.018230,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.019218,621722.000000,72906.000000,1645142422.019218,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.020059,,,,,,,,,,500359.000000,-2.218279
1645142422.020687,,,,,,,,,,500360.000000,-2.218279
1645142422.021263,621723.000000,72907.000000,1645142422.021263,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.022230,621724.000000,72908.000000,1645142422.022230,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.022992,,,,,,,,,,500361.000000,-2.218279
1645142422.023021,,,,,,,,,,500362.000000,-2.218279
1645142422.023227,621725.000000,72909.000000,1645142422.023227,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.024226,621726.000000,72910.000000,1645142422.024226,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.024672,,,,,,,,,,500363.000000,-2.218279
1645142422.026225,621727.000000,72911.000000,1645142422.026225,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.027226,621728.000000,72912.000000,1645142422.027226,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.028090,,,,,,,,,,500364.000000,-2.218279
1645142422.028237,621729.000000,72913.000000,1645142422.028237,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.028351,,,,,,,,,,500365.000000,-2.218279
1645142422.029264,621730.000000,72914.000000,1645142422.029264,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.030818,,,,,,,,,,500366.000000,-2.218279
1645142422.031178,,,,,,,,,,500367.000000,-2.218279
1645142422.031297,621731.000000,72915.000000,1645142422.031297,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.031592,,,,,,,,,,500368.000000,-2.218279
1645142422.032240,621732.000000,72916.000000,1645142422.032240,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.033249,621733.000000,72917.000000,1645142422.033249,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.034241,621734.000000,72918.000000,1645142422.034241,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.035184,,,,,,,,,,500369.000000,-2.218279
1645142422.035515,,,,,,,,,,500370.000000,-2.218279
1645142422.036225,621735.000000,72919.000000,1645142422.036225,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.037243,621736.000000,72920.000000,1645142422.037243,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.038229,621737.000000,72921.000000,1645142422.038229,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.038535,,,,,,,,,,500371.000000,-2.218279
1645142422.038936,,,,,,,,,,500372.000000,-2.218279
1645142422.039263,621738.000000,72922.000000,1645142422.039263,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.039361,,,,,,,,,,500373.000000,-2.218279
1645142422.041241,621739.000000,72923.000000,1645142422.041241,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.041366,,,,,,,,,,500374.000000,-2.218279
1645142422.041401,,,,,,,,,,500375.000000,-2.218279
1645142422.042258,621740.000000,72924.000000,1645142422.042258,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.043282,621741.000000,72925.000000,1645142422.043282,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.045027,621742.000000,72926.000000,1645142422.045027,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.045036,,,,,,,,,,500376.000000,-2.218279
1645142422.045115,,,,,,,,,,500377.000000,-2.218279
1645142422.046241,621743.000000,72927.000000,1645142422.046241,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.047266,621744.000000,72928.000000,1645142422.047266,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.048015,,,,,,,,,,500378.000000,-2.218279
1645142422.048247,,,,,,,,,,500379.000000,-2.218279
1645142422.051165,,,,,,,,,,500380.000000,-2.218279
1645142422.052210,,,,,,,,,,500381.000000,-2.218279
1645142422.052840,,,,,,,,,,500382.000000,-2.218279
1645142422.054807,621745.000000,72929.000000,1645142422.054807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.055551,,,,,,,,,,500383.000000,-2.218279
1645142422.055903,621746.000000,72930.000000,1645142422.055903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.056342,,,,,,,,,,500384.000000,-2.218279
1645142422.056891,621747.000000,72931.000000,1645142422.056891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.057296,,,,,,,,,,500385.000000,-2.218279
1645142422.057899,621748.000000,72932.000000,1645142422.057899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.058104,,,,,,,,,,500386.000000,-2.218279
1645142422.058888,621749.000000,72933.000000,1645142422.058888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.059573,,,,,,,,,,500387.000000,-2.218279
1645142422.059889,621750.000000,72934.000000,1645142422.059889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.060901,621751.000000,72935.000000,1645142422.060901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.061456,,,,,,,,,,500388.000000,-2.218279
1645142422.061905,621752.000000,72936.000000,1645142422.061905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.062955,621753.000000,72937.000000,1645142422.062955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.063247,,,,,,,,,,500389.000000,-2.218279
1645142422.064011,621754.000000,72938.000000,1645142422.064011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.064923,621755.000000,72939.000000,1645142422.064923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.065847,,,,,,,,,,500390.000000,-2.218279
1645142422.065906,621756.000000,72940.000000,1645142422.065906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.065992,,,,,,,,,,500391.000000,-2.218279
1645142422.066347,,,,,,,,,,500392.000000,-2.218279
1645142422.066883,,,,,,,,,,500393.000000,-2.218279
1645142422.066926,621757.000000,72941.000000,1645142422.066926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.067895,621758.000000,72942.000000,1645142422.067895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.068925,621759.000000,72943.000000,1645142422.068925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.069062,,,,,,,,,,500394.000000,-2.218279
1645142422.069292,,,,,,,,,,500395.000000,-2.218279
1645142422.069896,621760.000000,72944.000000,1645142422.069896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.070929,621761.000000,72945.000000,1645142422.070929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.070978,,,,,,,,,,500396.000000,-2.218279
1645142422.071918,621762.000000,72946.000000,1645142422.071918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.072566,,,,,,,,,,500397.000000,-2.218279
1645142422.072895,621763.000000,72947.000000,1645142422.072895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.073871,,,,,,,,,,500398.000000,-2.218279
1645142422.073904,621764.000000,72948.000000,1645142422.073904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.074323,,,,,,,,,,500399.000000,-2.218279
1645142422.074919,621765.000000,72949.000000,1645142422.074919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.075912,621766.000000,72950.000000,1645142422.075912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.076327,,,,,,,,,,500400.000000,-2.218279
1645142422.076906,621767.000000,72951.000000,1645142422.076906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.077907,621768.000000,72952.000000,1645142422.077907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.078502,,,,,,,,,,500401.000000,-2.218279
1645142422.078938,621769.000000,72953.000000,1645142422.078938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.079314,,,,,,,,,,500402.000000,-2.218279
1645142422.079920,621770.000000,72954.000000,1645142422.079920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.080189,,,,,,,,,,500403.000000,-2.218279
1645142422.080921,621771.000000,72955.000000,1645142422.080921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.081077,,,,,,,,,,500404.000000,-2.218279
1645142422.081673,,,,,,,,,,500405.000000,-2.218279
1645142422.081920,621772.000000,72956.000000,1645142422.081920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,
1645142422.082926,621773.000000,72957.000000,1645142422.082926,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.083431,,,,,,,,,,500406.000000,-2.218279
1645142422.084897,621774.000000,72958.000000,1645142422.084897,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.085935,621775.000000,72959.000000,1645142422.085935,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.086907,,,,,,,,,,500407.000000,-2.218279
1645142422.087161,621776.000000,72960.000000,1645142422.087161,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.087280,,,,,,,,,,500408.000000,-2.218279
1645142422.087919,621777.000000,72961.000000,1645142422.087919,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.088628,,,,,,,,,,500409.000000,-2.218279
1645142422.089889,621778.000000,72962.000000,1645142422.089889,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.090929,621779.000000,72963.000000,1645142422.090929,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.092963,,,,,,,,,,500410.000000,-2.218279
1645142422.093591,621780.000000,72964.000000,1645142422.093591,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.093844,,,,,,,,,,500411.000000,-2.218279
1645142422.094930,621781.000000,72965.000000,1645142422.094930,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.095484,,,,,,,,,,500412.000000,-2.218279
1645142422.105355,621782.000000,72972.000000,1645142422.105355,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.107131,,,,,,,,,,500413.000000,-2.218279
1645142422.110175,,,,,,,,,,500414.000000,-2.218279
1645142422.112647,621783.000000,72979.000000,1645142422.112647,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.113464,621784.000000,72980.000000,1645142422.113464,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.113592,,,,,,,,,,500415.000000,-2.218279
1645142422.118462,621785.000000,72985.000000,1645142422.118462,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.120436,621786.000000,72987.000000,1645142422.120436,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.122442,621787.000000,72988.000000,1645142422.122442,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.122474,,,,,,,,,,500416.000000,-2.218279
1645142422.122496,,,,,,,,,,500417.000000,-2.218279
1645142422.123452,621788.000000,72989.000000,1645142422.123452,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.123819,,,,,,,,,,500418.000000,-2.218279
1645142422.123881,,,,,,,,,,500419.000000,-2.218279
1645142422.124496,621789.000000,72990.000000,1645142422.124496,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.125439,621790.000000,72991.000000,1645142422.125439,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.126352,,,,,,,,,,500420.000000,-2.218279
1645142422.126676,,,,,,,,,,500421.000000,-2.218279
1645142422.127456,621791.000000,72992.000000,1645142422.127456,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.128450,621792.000000,72993.000000,1645142422.128450,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.128464,,,,,,,,,,500422.000000,-2.218279
1645142422.128839,,,,,,,,,,500423.000000,-2.218279
1645142422.129445,621793.000000,72994.000000,1645142422.129445,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.130242,,,,,,,,,,500424.000000,-2.218279
1645142422.130446,621794.000000,72995.000000,1645142422.130446,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.132145,,,,,,,,,,500425.000000,-2.218279
1645142422.132468,621795.000000,72996.000000,1645142422.132468,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.132581,,,,,,,,,,500426.000000,-2.218279
1645142422.133439,621796.000000,72997.000000,1645142422.133439,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.133800,,,,,,,,,,500427.000000,-2.218279
1645142422.134451,621797.000000,72998.000000,1645142422.134451,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.135450,621798.000000,72999.000000,1645142422.135450,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.135772,,,,,,,,,,500428.000000,-2.218279
1645142422.136986,,,,,,,,,,500429.000000,-2.218279
1645142422.137247,,,,,,,,,,500430.000000,-2.218279
1645142422.137444,621799.000000,73000.000000,1645142422.137444,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.138464,621800.000000,73001.000000,1645142422.138464,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.139473,621801.000000,73002.000000,1645142422.139473,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.139586,,,,,,,,,,500431.000000,-2.218279
1645142422.140491,621802.000000,73003.000000,1645142422.140491,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.141488,,,,,,,,,,500432.000000,-2.218279
1645142422.144677,621803.000000,73006.000000,1645142422.144677,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.145503,621804.000000,73007.000000,1645142422.145503,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.146073,,,,,,,,,,500433.000000,-2.218279
1645142422.147233,,,,,,,,,,500434.000000,-2.218279
1645142422.147460,621805.000000,73008.000000,1645142422.147460,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.148482,621806.000000,73009.000000,1645142422.148482,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.149710,621807.000000,73010.000000,1645142422.149710,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.149838,,,,,,,,,,500435.000000,-2.218279
1645142422.150275,,,,,,,,,,500436.000000,-2.218279
1645142422.150527,621808.000000,73011.000000,1645142422.150527,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.154225,,,,,,,,,,500437.000000,-2.218279
1645142422.155480,621809.000000,73012.000000,1645142422.155480,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.157095,621810.000000,73013.000000,1645142422.157095,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.157445,621811.000000,73014.000000,1645142422.157445,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.158491,621812.000000,73015.000000,1645142422.158491,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.159473,621813.000000,73016.000000,1645142422.159473,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.160020,,,,,,,,,,500438.000000,-2.218279
1645142422.160502,621814.000000,73017.000000,1645142422.160502,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.160748,,,,,,,,,,500439.000000,-2.218279
1645142422.161448,621815.000000,73018.000000,1645142422.161448,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.162473,621816.000000,73019.000000,1645142422.162473,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.163453,621817.000000,73020.000000,1645142422.163453,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.164710,621818.000000,73021.000000,1645142422.164710,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.165174,,,,,,,,,,500440.000000,-2.218279
1645142422.165738,621819.000000,73022.000000,1645142422.165738,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.165851,,,,,,,,,,500441.000000,-2.218279
1645142422.166467,621820.000000,73023.000000,1645142422.166467,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.167475,621821.000000,73024.000000,1645142422.167475,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.168488,621822.000000,73025.000000,1645142422.168488,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.169516,621823.000000,73026.000000,1645142422.169516,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.170447,621824.000000,73027.000000,1645142422.170447,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.171222,,,,,,,,,,500442.000000,-2.218279
1645142422.171635,,,,,,,,,,500443.000000,-2.218279
1645142422.172506,621825.000000,73028.000000,1645142422.172506,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.173788,,,,,,,,,,500444.000000,-2.218279
1645142422.173849,621826.000000,73029.000000,1645142422.173849,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.174195,,,,,,,,,,500445.000000,-2.218279
1645142422.182137,,,,,,,,,,500446.000000,-2.218279
1645142422.182479,,,,,,,,,,500447.000000,-2.218279
1645142422.182522,621827.000000,73030.000000,1645142422.182522,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.182927,,,,,,,,,,500448.000000,-2.218279
1645142422.183761,621828.000000,73031.000000,1645142422.183761,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.184654,621829.000000,73032.000000,1645142422.184654,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.188111,,,,,,,,,,500449.000000,-2.218279
1645142422.189677,621830.000000,73033.000000,1645142422.189677,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.190850,,,,,,,,,,500450.000000,-2.218279
1645142422.191839,,,,,,,,,,500451.000000,-2.218279
1645142422.192281,621831.000000,73034.000000,1645142422.192281,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.194498,,,,,,,,,,500452.000000,-2.218279
1645142422.194785,621832.000000,73036.000000,1645142422.194785,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.195660,,,,,,,,,,500453.000000,-2.218279
1645142422.195780,621833.000000,73037.000000,1645142422.195780,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.196820,,,,,,,,,,500454.000000,-2.218279
1645142422.196913,621834.000000,73038.000000,1645142422.196913,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.198054,621835.000000,73039.000000,1645142422.198054,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.198621,,,,,,,,,,500455.000000,-2.218279
1645142422.199319,,,,,,,,,,500456.000000,-2.218279
1645142422.199791,621836.000000,73041.000000,1645142422.199791,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.200246,,,,,,,,,,500457.000000,-2.218279
1645142422.201489,,,,,,,,,,500458.000000,-2.218279
1645142422.201744,,,,,,,,,,500459.000000,-2.218279
1645142422.202428,,,,,,,,,,500460.000000,-2.218279
1645142422.203772,621837.000000,73045.000000,1645142422.203772,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.204774,621838.000000,73046.000000,1645142422.204774,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
1645142422.206731,,,,,,,,,,500461.000000,-2.218279
1645142422.206792,621839.000000,73047.000000,1645142422.206792,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,
