__time,/joint_states/header/seq,/joint_states/header/stamp,/joint_states/theta1/effort,/joint_states/theta1/position,/joint_states/theta1/velocity,/joint_states/theta2/effort,/joint_states/theta2/position,/joint_states/theta2/velocity,/theta2_controller/command/data
1642805999.640233,9558330.000000,1642805999.640233,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,
1642805999.640945,,,,,,,,,-1.561355
1642805999.642221,9558331.000000,1642805999.642221,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,
1642805999.642331,,,,,,,,,-1.561355
1642805999.643232,9558332.000000,1642805999.643232,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,
1642805999.643481,,,,,,,,,-1.561355
1642805999.644218,9558333.000000,1642805999.644218,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,
1642805999.645230,9558334.000000,1642805999.645230,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,
1642805999.645494,,,,,,,,,-1.561355
1642805999.646338,,,,,,,,,-1.561355
1642805999.646986,,,,,,,,,-1.561355
1642805999.647222,9558335.000000,1642805999.647222,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,
1642805999.648222,9558336.000000,1642805999.648222,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,
1642805999.649070,,,,,,,,,-1.561355
1642805999.649232,9558337.000000,1642805999.649232,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,
1642805999.649534,,,,,,,,,-1.561355
1642805999.650230,9558338.000000,1642805999.650230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1642805999.650899,,,,,,,,,-1.561355
1642805999.652220,9558339.000000,1642805999.652220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1642805999.653276,9558340.000000,1642805999.653276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1642805999.653507,,,,,,,,,-1.561355
1642805999.653979,,,,,,,,,-1.561355
1642805999.654241,9558341.000000,1642805999.654241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1642805999.654456,,,,,,,,,-1.561355
1642805999.655243,9558342.000000,1642805999.655243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1642805999.655706,,,,,,,,,-1.561355
