__time,/joint_states/_MSG_INDEX_,/joint_states/header/seq,/joint_states/header/stamp,/joint_states/theta1/effort,/joint_states/theta1/position,/joint_states/theta1/velocity,/joint_states/theta2/effort,/joint_states/theta2/position,/joint_states/theta2/velocity
1645645730.526432,63357.000000,367826.000000,1645645730.526432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.527417,63358.000000,367827.000000,1645645730.527417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.528449,63359.000000,367828.000000,1645645730.528449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.531425,63360.000000,367830.000000,1645645730.531425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.533412,63361.000000,367832.000000,1645645730.533412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.535392,63362.000000,367833.000000,1645645730.535392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.536417,63363.000000,367834.000000,1645645730.536417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.537412,63364.000000,367835.000000,1645645730.537412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.538424,63365.000000,367836.000000,1645645730.538424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.540443,63366.000000,367837.000000,1645645730.540443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.541414,63367.000000,367838.000000,1645645730.541414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.545417,63368.000000,367841.000000,1645645730.545417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.547417,63369.000000,367843.000000,1645645730.547417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.548419,63370.000000,367844.000000,1645645730.548419,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.550419,63371.000000,367845.000000,1645645730.550419,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.552114,63372.000000,367846.000000,1645645730.552114,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.554415,63373.000000,367848.000000,1645645730.554415,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.555967,63374.000000,367849.000000,1645645730.555967,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.557422,63375.000000,367850.000000,1645645730.557422,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.558477,63376.000000,367851.000000,1645645730.558477,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.559417,63377.000000,367852.000000,1645645730.559417,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.561730,63378.000000,367854.000000,1645645730.561730,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.566177,63379.000000,367855.000000,1645645730.566177,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.570276,63380.000000,367856.000000,1645645730.570276,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.571276,63381.000000,367857.000000,1645645730.571276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.572359,63382.000000,367858.000000,1645645730.572359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.578260,63383.000000,367859.000000,1645645730.578260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.580858,63384.000000,367860.000000,1645645730.580858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.583151,63385.000000,367861.000000,1645645730.583151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.584437,63386.000000,367862.000000,1645645730.584437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.585674,63387.000000,367863.000000,1645645730.585674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.586365,63388.000000,367864.000000,1645645730.586365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.587562,63389.000000,367865.000000,1645645730.587562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.588649,63390.000000,367866.000000,1645645730.588649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.592463,63391.000000,367869.000000,1645645730.592463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.594558,63392.000000,367871.000000,1645645730.594558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.597945,63393.000000,367872.000000,1645645730.597945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.599767,63394.000000,367873.000000,1645645730.599767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.600124,63395.000000,367874.000000,1645645730.600124,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.601312,63396.000000,367875.000000,1645645730.601312,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.602936,63397.000000,367876.000000,1645645730.602936,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.603544,63398.000000,367877.000000,1645645730.603544,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.604097,63399.000000,367878.000000,1645645730.604097,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.605061,63400.000000,367879.000000,1645645730.605061,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.606287,63401.000000,367880.000000,1645645730.606287,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.607150,63402.000000,367881.000000,1645645730.607150,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.608186,63403.000000,367882.000000,1645645730.608186,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.614200,63404.000000,367883.000000,1645645730.614200,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.616400,63405.000000,367884.000000,1645645730.616400,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.617420,63406.000000,367885.000000,1645645730.617420,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.620102,63407.000000,367886.000000,1645645730.620102,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.621324,63408.000000,367887.000000,1645645730.621324,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.622609,63409.000000,367888.000000,1645645730.622609,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.623433,63410.000000,367889.000000,1645645730.623433,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.624345,63411.000000,367890.000000,1645645730.624345,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.626418,63412.000000,367891.000000,1645645730.626418,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.627407,63413.000000,367892.000000,1645645730.627407,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.628361,63414.000000,367893.000000,1645645730.628361,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.630449,63415.000000,367895.000000,1645645730.630449,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.631320,63416.000000,367896.000000,1645645730.631320,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.632380,63417.000000,367897.000000,1645645730.632380,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.633311,63418.000000,367898.000000,1645645730.633311,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.641156,63419.000000,367899.000000,1645645730.641156,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.650254,63420.000000,367900.000000,1645645730.650254,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.651416,63421.000000,367901.000000,1645645730.651416,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.653099,63422.000000,367902.000000,1645645730.653099,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.654405,63423.000000,367903.000000,1645645730.654405,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.656357,63424.000000,367905.000000,1645645730.656357,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.657352,63425.000000,367906.000000,1645645730.657352,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.659015,63426.000000,367907.000000,1645645730.659015,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.661762,63427.000000,367908.000000,1645645730.661762,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.662387,63428.000000,367909.000000,1645645730.662387,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.663575,63429.000000,367910.000000,1645645730.663575,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.664425,63430.000000,367911.000000,1645645730.664425,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.666066,63431.000000,367912.000000,1645645730.666066,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.670734,63432.000000,367913.000000,1645645730.670734,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.671362,63433.000000,367914.000000,1645645730.671362,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.672443,63434.000000,367915.000000,1645645730.672443,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.677534,63435.000000,367917.000000,1645645730.677534,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.679483,63436.000000,367918.000000,1645645730.679483,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.680117,63437.000000,367919.000000,1645645730.680117,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.681463,63438.000000,367920.000000,1645645730.681463,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.682134,63439.000000,367921.000000,1645645730.682134,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.685071,63440.000000,367922.000000,1645645730.685071,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.686050,63441.000000,367923.000000,1645645730.686050,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.688081,63442.000000,367924.000000,1645645730.688081,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.689053,63443.000000,367925.000000,1645645730.689053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.691051,63444.000000,367926.000000,1645645730.691051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.692083,63445.000000,367927.000000,1645645730.692083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.693336,63446.000000,367928.000000,1645645730.693336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.694059,63447.000000,367929.000000,1645645730.694059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.695213,63448.000000,367930.000000,1645645730.695213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.696071,63449.000000,367931.000000,1645645730.696071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.697057,63450.000000,367932.000000,1645645730.697057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.700396,63451.000000,367933.000000,1645645730.700396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.701555,63452.000000,367934.000000,1645645730.701555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.702495,63453.000000,367935.000000,1645645730.702495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.703523,63454.000000,367936.000000,1645645730.703523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.704500,63455.000000,367937.000000,1645645730.704500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.705491,63456.000000,367938.000000,1645645730.705491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.706496,63457.000000,367939.000000,1645645730.706496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.707506,63458.000000,367940.000000,1645645730.707506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.708493,63459.000000,367941.000000,1645645730.708493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.709490,63460.000000,367942.000000,1645645730.709490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.710501,63461.000000,367943.000000,1645645730.710501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.711596,63462.000000,367944.000000,1645645730.711596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.712510,63463.000000,367945.000000,1645645730.712510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.714517,63464.000000,367947.000000,1645645730.714517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.715510,63465.000000,367948.000000,1645645730.715510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.716499,63466.000000,367949.000000,1645645730.716499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.717470,63467.000000,367950.000000,1645645730.717470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.719521,63468.000000,367952.000000,1645645730.719521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.721537,63469.000000,367954.000000,1645645730.721537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.722532,63470.000000,367955.000000,1645645730.722532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1645645730.723504,63471.000000,367956.000000,1645645730.723504,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.724496,63472.000000,367957.000000,1645645730.724496,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.725487,63473.000000,367958.000000,1645645730.725487,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.730050,63474.000000,367959.000000,1645645730.730050,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.731212,63475.000000,367960.000000,1645645730.731212,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.732200,63476.000000,367961.000000,1645645730.732200,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1645645730.733233,63477.000000,367962.000000,1645645730.733233,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
