__time,/joint_states/_MSG_INDEX_,/joint_states/header/seq,/joint_states/header/stamp,/joint_states/theta1/effort,/joint_states/theta1/position,/joint_states/theta1/velocity,/joint_states/theta2/effort,/joint_states/theta2/position,/joint_states/theta2/velocity
1645645670.795564,16629.000000,320041.000000,1645645670.795564,0.000000,-0.099709,-2.826045,-1.004000,-17.192857,5.235988
1645645670.796613,16630.000000,320042.000000,1645645670.796613,0.000000,-0.101242,-2.817355,-1.018000,-17.186721,5.131268
1645645670.797575,16631.000000,320043.000000,1645645670.797575,0.000000,-0.102776,-2.807129,-1.028000,-17.182119,5.131268
1645645670.798554,16632.000000,320044.000000,1645645670.798554,0.000000,-0.105844,-2.781968,-1.028000,-17.182119,5.131268
1645645670.800555,16633.000000,320045.000000,1645645670.800555,0.000000,-0.108912,-2.750588,-1.042000,-17.176366,4.817109
1645645670.801571,16634.000000,320046.000000,1645645670.801571,0.000000,-0.111980,-2.713336,-1.042000,-17.176366,4.817109
1645645670.802571,16635.000000,320047.000000,1645645670.802571,0.000000,-0.113514,-2.692683,-1.047000,-17.174832,4.607669
1645645670.803570,16636.000000,320048.000000,1645645670.803570,0.000000,-0.115047,-2.670798,-1.047000,-17.174449,4.607669
1645645670.805553,16637.000000,320049.000000,1645645670.805553,0.000000,-0.118116,-2.598016,-1.047000,-17.174832,4.398230
1645645670.806556,16638.000000,320050.000000,1645645670.806556,0.000000,-0.119650,-2.570849,-1.046000,-17.175983,4.084070
1645645670.807553,16639.000000,320051.000000,1645645670.807553,0.000000,-0.121183,-2.542460,-1.047000,-17.178667,3.874631
1645645670.808563,16640.000000,320052.000000,1645645670.808563,0.000000,-0.122719,-2.513065,-1.051000,-17.180201,3.665191
1645645670.809783,16641.000000,320053.000000,1645645670.809783,0.000000,-0.125786,-2.452085,-1.052000,-17.184036,3.560472
1645645670.811563,16642.000000,320054.000000,1645645670.811563,0.000000,-0.127319,-2.387292,-1.053000,-17.186337,3.141593
1645645670.812570,16643.000000,320055.000000,1645645670.812570,0.000000,-0.128855,-2.353859,-1.052000,-17.191323,2.932153
1645645670.813561,16644.000000,320056.000000,1645645670.813561,0.000000,-0.130388,-2.285443,-1.052000,-17.191323,2.932153
1645645670.815561,16645.000000,320057.000000,1645645670.815561,0.000000,-0.133455,-2.214869,-1.052000,-17.204745,2.408554
1645645670.816559,16646.000000,320058.000000,1645645670.816559,0.000000,-0.133455,-2.178759,-1.054000,-17.207813,2.199115
1645645670.817558,16647.000000,320059.000000,1645645670.817558,0.000000,-0.136524,-2.105861,-1.054000,-17.207813,2.199115
1645645670.818560,16648.000000,320060.000000,1645645670.818560,0.000000,-0.136524,-2.068947,-1.065000,-17.216633,1.780236
1645645670.820560,16649.000000,320061.000000,1645645670.820560,0.000000,-0.138058,-1.994478,-1.065000,-17.230056,1.256637
1645645670.821558,16650.000000,320062.000000,1645645670.821558,0.000000,-0.141127,-1.919706,-1.065000,-17.230056,1.256637
1645645670.822559,16651.000000,320063.000000,1645645670.822559,0.000000,-0.141127,-1.882374,-1.066000,-17.240027,0.837758
1645645670.823570,16652.000000,320064.000000,1645645670.823570,0.000000,-0.142660,-1.845353,-1.066000,-17.245396,0.837758
1645645670.825570,16653.000000,320065.000000,1645645670.825570,0.000000,-0.144194,-1.734732,-1.075000,-17.262269,0.418879
1645645670.826565,16654.000000,320066.000000,1645645670.826565,0.000000,-0.145727,-1.698402,-1.077000,-17.268405,-0.104720
1645645670.827558,16655.000000,320067.000000,1645645670.827558,0.000000,-0.145727,-1.662150,-1.077000,-17.268405,-0.104720
1645645670.828582,16656.000000,320068.000000,1645645670.828582,0.000000,-0.147263,-1.626441,-1.071000,-17.286813,-0.523599
1645645670.830549,16657.000000,320069.000000,1645645670.830549,0.000000,-0.148796,-1.520115,-0.861000,-17.305988,-0.942478
1645645670.831548,16658.000000,320070.000000,1645645670.831548,0.000000,-0.148796,-1.485050,-0.861000,-17.305988,-0.942478
1645645670.832555,16659.000000,320071.000000,1645645670.832555,0.000000,-0.150330,-1.450628,-0.631000,-17.312507,-1.466077
1645645670.833560,16660.000000,320072.000000,1645645670.833560,0.000000,-0.151863,-1.383290,-0.307000,-17.325546,-1.675516
1645645670.835564,16661.000000,320073.000000,1645645670.835564,0.000000,-0.153399,-1.318827,-0.058000,-17.338201,-1.989675
1645645670.836557,16662.000000,320074.000000,1645645670.836557,0.000000,-0.153399,-1.287771,0.167000,-17.350473,-2.199115
1645645670.837563,16663.000000,320075.000000,1645645670.837563,0.000000,-0.154932,-1.257863,0.328000,-17.361978,-2.408554
1645645670.838588,16664.000000,320076.000000,1645645670.838588,0.000000,-0.156466,-1.200902,0.328000,-17.361978,-2.408554
1645645670.840554,16665.000000,320077.000000,1645645670.840554,0.000000,-0.157999,-1.148335,0.716000,-17.372332,-2.827433
1645645670.841576,16666.000000,320078.000000,1645645670.841576,0.000000,-0.157999,-1.123689,0.716000,-17.372332,-2.827433
1645645670.842557,16667.000000,320079.000000,1645645670.842557,0.000000,-0.159534,-1.078206,0.886000,-17.387289,-2.932153
1645645670.843557,16668.000000,320080.000000,1645645670.843557,0.000000,-0.161068,-1.057399,0.936000,-17.390357,-3.036873
1645645670.845558,16669.000000,320081.000000,1645645670.845558,0.000000,-0.162601,-1.020680,1.000000,-17.401095,-3.141593
1645645670.846560,16670.000000,320082.000000,1645645670.846560,0.000000,-0.164135,-0.989841,1.000000,-17.401095,-3.141593
1645645670.847587,16671.000000,320083.000000,1645645670.847587,0.000000,-0.165670,-0.976586,1.008000,-17.407997,-3.246312
1645645670.848822,16672.000000,320084.000000,1645645670.848822,0.000000,-0.167204,-0.965185,1.010000,-17.412983,-3.246312
1645645670.850566,16673.000000,320085.000000,1645645670.850566,0.000000,-0.170271,-0.940103,1.018000,-17.415284,-3.246312
1645645670.851569,16674.000000,320086.000000,1645645670.851569,0.000000,-0.170271,-0.934841,1.032000,-17.419119,-3.246312
1645645670.852566,16675.000000,320087.000000,1645645670.852566,0.000000,-0.171806,-0.931148,1.037000,-17.420653,-3.141593
1645645670.853526,16676.000000,320088.000000,1645645670.853526,0.000000,-0.173340,-0.929235,1.045000,-17.422954,-3.141593
1645645670.855790,16677.000000,320089.000000,1645645670.855790,0.000000,-0.176407,-0.933426,1.046000,-17.424488,-3.036873
1645645670.856566,16678.000000,320090.000000,1645645670.856566,0.000000,-0.177942,-0.937905,1.050000,-17.424871,-2.932153
1645645670.857559,16679.000000,320091.000000,1645645670.857559,0.000000,-0.181009,-0.952227,1.050000,-17.424871,-2.932153
1645645670.858557,16680.000000,320092.000000,1645645670.858557,0.000000,-0.181009,-0.961425,1.053000,-17.424488,-2.722714
1645645670.860558,16681.000000,320093.000000,1645645670.860558,0.000000,-0.184078,-0.983656,1.049000,-17.420653,-2.513274
1645645670.861598,16682.000000,320094.000000,1645645670.861598,0.000000,-0.185612,-0.996843,1.049000,-17.420653,-2.513274
1645645670.862552,16683.000000,320095.000000,1645645670.862552,0.000000,-0.188679,-1.027529,1.055000,-17.419119,-2.303835
1645645670.863561,16684.000000,320096.000000,1645645670.863561,0.000000,-0.188679,-1.044260,1.055000,-17.419119,-2.303835
1645645670.865554,16685.000000,320097.000000,1645645670.865554,0.000000,-0.191748,-1.080016,1.057000,-17.411449,-1.989675
1645645670.866552,16686.000000,320098.000000,1645645670.866552,0.000000,-0.194815,-1.119084,1.064000,-17.408381,-1.675516
1645645670.867563,16687.000000,320099.000000,1645645670.867563,0.000000,-0.194815,-1.119084,1.069000,-17.403012,-1.570796
1645645670.868563,16688.000000,320100.000000,1645645670.868563,0.000000,-0.197884,-1.161482,1.070000,-17.399944,-1.361357
1645645670.870555,16689.000000,320101.000000,1645645670.870555,0.000000,-0.200951,-1.226631,1.074000,-17.393041,-1.047198
1645645670.871554,16690.000000,320102.000000,1645645670.871554,0.000000,-0.202486,-1.248618,1.072000,-17.386522,-0.733038
1645645670.872555,16691.000000,320103.000000,1645645670.872555,0.000000,-0.204020,-1.270780,1.068000,-17.378468,-0.523599
1645645670.873586,16692.000000,320104.000000,1645645670.873586,0.000000,-0.205553,-1.293119,1.068000,-17.378468,-0.523599
1645645670.875667,16693.000000,320105.000000,1645645670.875667,0.000000,-0.210155,-1.361080,1.072000,-17.369264,-0.209440
1645645670.876646,16694.000000,320106.000000,1645645670.876646,0.000000,-0.210155,-1.361080,1.071000,-17.360061,0.000000
1645645670.877569,16695.000000,320107.000000,1645645670.877569,0.000000,-0.213223,-1.406903,1.068000,-17.355075,0.209440
1645645670.878591,16696.000000,320108.000000,1645645670.878591,0.000000,-0.216291,-1.452779,1.068000,-17.344721,0.314159
1645645670.880572,16697.000000,320109.000000,1645645670.880572,0.000000,-0.219358,-1.496926,1.070000,-17.339735,0.733038
1645645670.881568,16698.000000,320110.000000,1645645670.881568,0.000000,-0.220894,-1.538607,1.070000,-17.339735,0.733038
1645645670.882571,16699.000000,320111.000000,1645645670.882571,0.000000,-0.222427,-1.558327,1.074000,-17.323245,1.151917
1645645670.883579,16700.000000,320112.000000,1645645670.883579,0.000000,-0.223961,-1.577356,1.076000,-17.315959,1.256637
1645645670.885555,16701.000000,320113.000000,1645645670.885555,0.000000,-0.228563,-1.630622,1.079000,-17.299085,1.675516
1645645670.886563,16702.000000,320114.000000,1645645670.886563,0.000000,-0.230097,-1.647188,1.076000,-17.286429,2.094395
1645645670.887659,16703.000000,320115.000000,1645645670.887659,0.000000,-0.231630,-1.663190,1.073000,-17.286429,2.094395
1645645670.888581,16704.000000,320116.000000,1645645670.888581,0.000000,-0.233164,-1.678644,1.073000,-17.273774,2.199115
1645645670.890551,16705.000000,320117.000000,1645645670.890551,0.000000,-0.237766,-1.721821,0.868000,-17.260352,2.617994
1645645670.891553,16706.000000,320118.000000,1645645670.891553,0.000000,-0.239300,-1.735179,0.868000,-17.253832,2.617994
1645645670.892552,16707.000000,320119.000000,1645645670.892552,0.000000,-0.240835,-1.748031,0.576000,-17.234274,3.141593
1645645670.893565,16708.000000,320120.000000,1645645670.893565,0.000000,-0.243902,-1.772238,0.576000,-17.234274,3.141593
1645645670.895569,16709.000000,320121.000000,1645645670.895569,0.000000,-0.246971,-1.794479,0.101000,-17.221619,3.455752
1645645670.896562,16710.000000,320122.000000,1645645670.896562,0.000000,-0.248505,-1.804873,-0.286000,-17.210114,3.560472
1645645670.897580,16711.000000,320123.000000,1645645670.897580,0.000000,-0.250038,-1.814789,-0.286000,-17.210114,3.560472
1645645670.898574,16712.000000,320124.000000,1645645670.898574,0.000000,-0.251572,-1.832444,-0.593000,-17.198226,3.769911
1645645670.900561,16713.000000,320125.000000,1645645670.900561,0.000000,-0.254641,-1.845656,-0.872000,-17.181352,3.979351
1645645670.901564,16714.000000,320126.000000,1645645670.901564,0.000000,-0.256174,-1.854533,-0.872000,-17.181352,3.979351
1645645670.902577,16715.000000,320127.000000,1645645670.902577,0.000000,-0.257708,-1.856842,-0.872000,-17.181352,3.979351
1645645670.903562,16716.000000,320128.000000,1645645670.903562,0.000000,-0.259243,-1.857990,-0.932000,-17.174449,3.979351
1645645670.905560,16717.000000,320129.000000,1645645670.905560,0.000000,-0.262310,-1.852015,-0.984000,-17.163711,3.979351
1645645670.906576,16718.000000,320130.000000,1645645670.906576,0.000000,-0.262310,-1.846964,-0.984000,-17.163711,3.979351
1645645670.907566,16719.000000,320131.000000,1645645670.907566,0.000000,-0.263844,-1.840487,-1.015000,-17.162177,3.874631
1645645670.908562,16720.000000,320132.000000,1645645670.908562,0.000000,-0.263844,-1.832117,-1.028000,-17.158726,3.874631
1645645670.910571,16721.000000,320133.000000,1645645670.910571,0.000000,-0.266912,-1.797172,-1.038000,-17.156808,3.769911
1645645670.911610,16722.000000,320134.000000,1645645670.911610,0.000000,-0.266912,-1.797172,-1.038000,-17.156808,3.769911
1645645670.912582,16723.000000,320135.000000,1645645670.912582,0.000000,-0.268446,-1.765527,-1.036000,-17.156041,3.560472
1645645670.913569,16724.000000,320136.000000,1645645670.913569,0.000000,-0.268446,-1.727071,-1.035000,-17.156041,3.455752
1645645670.915566,16725.000000,320137.000000,1645645670.915566,0.000000,-0.269979,-1.682106,-1.037000,-17.157575,3.246312
1645645670.916806,16726.000000,320138.000000,1645645670.916806,0.000000,-0.269979,-1.629718,-1.040000,-17.159493,3.036873
1645645670.917562,16727.000000,320139.000000,1645645670.917562,0.000000,-0.271515,-1.601193,-1.041000,-17.162561,2.932153
1645645670.918561,16728.000000,320140.000000,1645645670.918561,0.000000,-0.271515,-1.571184,-1.044000,-17.166779,2.722714
1645645670.920561,16729.000000,320141.000000,1645645670.920561,0.000000,-0.271515,-1.506335,-1.047000,-17.172148,2.408554
1645645670.921591,16730.000000,320142.000000,1645645670.921591,0.000000,-0.273048,-1.436989,-1.043000,-17.174832,2.199115
1645645670.922586,16731.000000,320143.000000,1645645670.922586,0.000000,-0.273048,-1.400725,-1.043000,-17.174832,2.199115
1645645670.923595,16732.000000,320144.000000,1645645670.923595,0.000000,-0.273048,-1.363349,-1.045000,-17.181735,1.780236
1645645670.925573,16733.000000,320145.000000,1645645670.925573,0.000000,-0.274582,-1.245450,-1.051000,-17.189022,1.675516
1645645670.926570,16734.000000,320146.000000,1645645670.926570,0.000000,-0.274582,-1.205291,-1.059000,-17.197075,1.256637
1645645670.927559,16735.000000,320147.000000,1645645670.927559,0.000000,-0.274582,-1.164797,-1.061000,-17.200910,1.047198
1645645670.928555,16736.000000,320148.000000,1645645670.928555,0.000000,-0.274582,-1.123971,-1.067000,-17.211648,0.628319
1645645670.933578,16737.000000,320152.000000,1645645670.933578,0.000000,-0.274582,-1.041429,-1.072000,-17.237342,0.000000
1645645670.938572,16738.000000,320154.000000,1645645670.938572,0.000000,-0.274582,-0.668096,-1.078000,-17.274158,-0.523599
1645645670.939564,16739.000000,320155.000000,1645645670.939564,0.000000,-0.273048,-0.547959,-1.075000,-17.286429,-1.570796
1645645670.940628,16740.000000,320156.000000,1645645670.940628,0.000000,-0.273048,-0.508170,-1.083000,-17.301386,-1.780236
1645645670.941557,16741.000000,320157.000000,1645645670.941557,0.000000,-0.273048,-0.468812,-1.023000,-17.315192,-1.989675
1645645670.942550,16742.000000,320158.000000,1645645670.942550,0.000000,-0.273048,-0.392014,-0.798000,-17.324012,-2.199115
1645645670.943570,16743.000000,320159.000000,1645645670.943570,0.000000,-0.271515,-0.354095,-0.798000,-17.324012,-2.199115
1645645670.944592,16744.000000,320160.000000,1645645670.944592,0.000000,-0.271515,-0.316523,-0.584000,-17.330915,-2.617994
1645645670.945827,16745.000000,320161.000000,1645645670.945827,0.000000,-0.271515,-0.243258,-0.373000,-17.345104,-2.827433
1645645670.946574,16746.000000,320162.000000,1645645670.946574,0.000000,-0.271515,-0.207930,-0.373000,-17.345104,-2.827433
1645645670.947904,16747.000000,320163.000000,1645645670.947904,0.000000,-0.271515,-0.207930,-0.246000,-17.359677,-3.246312
1645645670.948564,16748.000000,320164.000000,1645645670.948564,0.000000,-0.269979,-0.139890,-0.246000,-17.359677,-3.246312
1645645670.950561,16749.000000,320165.000000,1645645670.950561,0.000000,-0.269979,-0.043399,0.029000,-17.381536,-3.560472
1645645670.951560,16750.000000,320166.000000,1645645670.951560,0.000000,-0.269979,-0.013467,0.457000,-17.396493,-3.874631
1645645670.952557,16751.000000,320167.000000,1645645670.952557,0.000000,-0.269979,0.015110,0.623000,-17.404930,-3.979351
1645645670.954547,16752.000000,320168.000000,1645645670.954547,0.000000,-0.269979,0.042218,0.798000,-17.416434,-4.188790
1645645670.955566,16753.000000,320169.000000,1645645670.955566,0.000000,-0.268446,0.118027,0.798000,-17.416434,-4.188790
1645645670.956570,16754.000000,320170.000000,1645645670.956570,0.000000,-0.268446,0.140920,0.924000,-17.431774,-4.293510
1645645670.957562,16755.000000,320171.000000,1645645670.957562,0.000000,-0.268446,0.182421,0.924000,-17.431774,-4.293510
1645645670.958559,16756.000000,320172.000000,1645645670.958559,0.000000,-0.268446,0.200868,0.964000,-17.440211,-4.398230
1645645670.960558,16757.000000,320173.000000,1645645670.960558,0.000000,-0.268446,0.232890,1.000000,-17.450949,-4.398230
1645645670.961941,16758.000000,320174.000000,1645645670.961941,0.000000,-0.268446,0.258260,1.000000,-17.450949,-4.398230
1645645670.962604,16759.000000,320175.000000,1645645670.962604,0.000000,-0.268446,0.258260,1.012000,-17.457085,-4.398230
1645645670.963565,16760.000000,320176.000000,1645645670.963565,0.000000,-0.268446,0.268447,1.012000,-17.457085,-4.398230
1645645670.965576,16761.000000,320177.000000,1645645670.965576,0.000000,-0.268446,0.289292,1.032000,-17.466672,-4.293510
1645645670.966623,16762.000000,320178.000000,1645645670.966623,0.000000,-0.268446,0.295517,1.032000,-17.466672,-4.293510
1645645670.967557,16763.000000,320179.000000,1645645670.967557,0.000000,-0.269979,0.295734,1.019000,-17.469740,-4.188790
1645645670.968561,16764.000000,320180.000000,1645645670.968561,0.000000,-0.269979,0.293971,1.008000,-17.471658,-4.084070
1645645670.970567,16765.000000,320181.000000,1645645670.970567,0.000000,-0.269979,0.278563,1.009000,-17.472425,-3.979351
1645645670.971608,16766.000000,320182.000000,1645645670.971608,0.000000,-0.269979,0.270614,1.002000,-17.473192,-3.769911
1645645670.972580,16767.000000,320183.000000,1645645670.972580,0.000000,-0.269979,0.261524,0.997000,-17.473575,-3.665191
1645645670.973552,16768.000000,320184.000000,1645645670.973552,0.000000,-0.271515,0.238341,0.987000,-17.472808,-3.560472
1645645670.975569,16769.000000,320185.000000,1645645670.975569,0.000000,-0.271515,0.210128,0.982000,-17.471658,-3.351032
1645645670.976562,16770.000000,320186.000000,1645645670.976562,0.000000,-0.271515,0.194692,0.976000,-17.469357,-3.141593
1645645670.977560,16771.000000,320187.000000,1645645670.977560,0.000000,-0.273048,0.161386,0.966000,-17.467823,-3.036873
1645645670.978576,16772.000000,320188.000000,1645645670.978576,0.000000,-0.273048,0.161386,0.964000,-17.464371,-2.827433
1645645670.979700,16773.000000,320189.000000,1645645670.979700,0.000000,-0.273048,0.124391,0.966000,-17.462070,-2.513274
1645645670.981590,16774.000000,320190.000000,1645645670.981590,0.000000,-0.273048,0.105145,0.964000,-17.457468,-2.408554
1645645670.982549,16775.000000,320191.000000,1645645670.982549,0.000000,-0.273048,0.105145,0.964000,-17.457468,-2.408554
1645645670.983572,16776.000000,320192.000000,1645645670.983572,0.000000,-0.273048,0.105145,0.964000,-17.451716,-2.199115
1645645670.985576,16777.000000,320193.000000,1645645670.985576,0.000000,-0.276115,-0.021467,0.979000,-17.442512,-1.675516
1645645670.986579,16778.000000,320194.000000,1645645670.986579,0.000000,-0.276115,-0.065039,0.979000,-17.442512,-1.675516
1645645670.987602,16779.000000,320195.000000,1645645670.987602,0.000000,-0.276115,-0.086420,0.994000,-17.435609,-1.361357
1645645670.988582,16780.000000,320196.000000,1645645670.988582,0.000000,-0.277651,-0.108008,1.003000,-17.427939,-1.151917
1645645670.990571,16781.000000,320197.000000,1645645670.990571,0.000000,-0.279184,-0.171994,0.992000,-17.419886,-0.942478
1645645670.994557,16782.000000,320198.000000,1645645670.994557,0.000000,-0.280718,-0.275755,0.934000,-17.396876,-0.209440
1645645670.995569,16783.000000,320199.000000,1645645670.995569,0.000000,-0.280718,-0.295188,0.869000,-17.392274,0.209440
